Accession,Host,Collection_Date
ALJ82929,Hominidae,2007
ALJ82930,Hominidae,2009
ALJ82931,Hominidae,2009
ALJ82932,Hominidae,2009
ALJ82933,Hominidae,1999
ALJ82934,Hominidae,2010
ALJ82935,Hominidae,2010
ALJ82936,Hominidae,2010
ALJ82937,Hominidae,2011
ALJ82938,Hominidae,2011
ALJ82939,Hominidae,2012
ALJ82940,Hominidae,2012
BAV81473,Hominidae,2012
BAV81484,Hominidae,2012
BAV81495,Hominidae,2012
BAV81506,Hominidae,2012
BAV81517,Hominidae,2012
BAV81520,Hominidae,2013
BAV81523,Hominidae,2007
BAV81534,Hominidae,2007
BAV81545,Hominidae,2008
BAV81556,Hominidae,2008
BAV81567,Hominidae,2009
BAV81578,Hominidae,2009
BAV81589,Hominidae,2012
BAV81600,Hominidae,2013
BAV81612,Hominidae,2013
AOP32354,Hominidae,2002
BAV57802,Hominidae,2013
BAV57813,Hominidae,2013
BAV57824,Hominidae,2013
BAV57835,Hominidae,2013
BAV57846,Hominidae,2013
BAV57857,Hominidae,2013
BAV57868,Hominidae,2013
BAV57879,Hominidae,2014
BAV57890,Hominidae,2014
BAV57901,Hominidae,2014
BAV57912,Hominidae,2014
BAV57923,Hominidae,2014
BAV57934,Hominidae,2014
BAV57945,Hominidae,2014
AJG37758,Hominidae,2011
AJG37759,Hominidae,2011
AJG37761,Hominidae,2011
AJG37766,Hominidae,2011
AJG37767,Hominidae,2011
AJG37768,Hominidae,2011
AJG37770,Hominidae,2011
AJG37774,Hominidae,2011
AJG37775,Hominidae,2011
AJG37778,Hominidae,2011
AJG37783,Hominidae,2011
AJG37784,Hominidae,2011
AJG37787,Hominidae,2011
AJG37790,Hominidae,2011
AJG37791,Hominidae,2011
AJG37792,Hominidae,2011
AJG37793,Hominidae,2011
AJG37795,Hominidae,2011
AJG37796,Hominidae,2011
AJG37797,Hominidae,2011
AJG37798,Hominidae,2011
AJG37799,Hominidae,2011
AOI27808,Hominidae,1974
AOI27819,Hominidae,1974
AOI27830,Hominidae,1988
AOI27841,Hominidae,1988
AOI27852,Hominidae,1989
AOI27863,Hominidae,1989
AOI27874,Hominidae,1991
AOI27885,Hominidae,1991
AOI27896,Hominidae,1991
AOI27907,Hominidae,1991
AOI27918,Hominidae,1991
AOI27929,Hominidae,1991
AOI27940,Hominidae,1991
AOI27951,Hominidae,1989
AOI27962,Hominidae,1989
AOI27973,Hominidae,1989
AOI27984,Hominidae,1989
AOI27995,Hominidae,1989
AOI28006,Hominidae,1988
AOI28017,Hominidae,1988
AOI28028,Hominidae,1988
AOI28039,Hominidae,1988
AOI28050,Hominidae,1988
AOI28061,Hominidae,1974
AOI28072,Hominidae,1974
AOI28083,Hominidae,1974
AOI28094,Hominidae,1974
AOI28105,Hominidae,1974
ALT55124,Hominidae,2014
ALT55135,Hominidae,2014
ALT55146,Hominidae,2014
ALT55157,Hominidae,2014
ANO46616,Hominidae,2008
ANO46617,Hominidae,2008
ANO46618,Hominidae,2008
ANO46619,Hominidae,2009
ANO46620,Hominidae,2009
ANO46621,Hominidae,2009
ANO46622,Hominidae,2009
ANO46623,Hominidae,2009
ANO46624,Hominidae,2009
BAV35130,Bovidae,1988
BAV35141,Bovidae,1988
BAV35152,Bovidae,1989
BAV35163,Bovidae,1983
BAV35174,Bovidae,1983
BAV35185,Bovidae,1989
ANT73246,Hominidae,2014-01-02
ANS11444,Hominidae,2013-08-27
ANQ43218,Hominidae,2015-03-23
ANQ43219,Hominidae,2015-04-09
ANQ43220,Hominidae,2015-04-16
ANQ43221,Hominidae,2015-03-23
ANQ43222,Hominidae,2015-04-13
ANQ43223,Hominidae,2015-03-17
ANQ45179,Hominidae,2013-01-04
ANQ45180,Suidae,2012-05-16
ANQ31730,Hominidae,2015
ANQ31741,Hominidae,2015
ANQ31752,Hominidae,2015
ANN88572,Hominidae,2010-08-16
ANN88575,Hominidae,2010-08-11
ANN88576,Hominidae,2010-08-11
ANN88577,Hominidae,2010-08-11
ANN88581,Hominidae,2010-08-11
ANN88582,Hominidae,2010-08-18
ANN88583,Hominidae,2010-08-11
ANN88584,Hominidae,2010-08-09
ANN88585,Hominidae,2010-08-11
ANN88586,Hominidae,2010-08-11
ANN88587,Hominidae,2010-08-18
ANN88588,Hominidae,2010-08-18
ANJ45302,Hominidae,2014
ANJ45303,Hominidae,2014
ANJ45304,Hominidae,2014
ANJ45305,Hominidae,2014
ANJ45306,Hominidae,2014
ANJ45307,Hominidae,2014
ANJ45308,Hominidae,2014
ANJ45309,Hominidae,2014
ANJ45310,Hominidae,2014
ANJ45311,Hominidae,2014
ANJ45312,Hominidae,2014
ANJ45313,Hominidae,2014
ANJ45314,Hominidae,2014
ANJ45315,Hominidae,2014
ANJ45316,Hominidae,2014
ANJ45317,Hominidae,2014
ANJ45318,Hominidae,2014
ANJ45319,Hominidae,2014
ANJ45320,Hominidae,2014
ANJ45321,Hominidae,2014
ANJ45322,Hominidae,2014
ANJ45323,Hominidae,2014
AND65692,Suidae,2015-12
AND65693,Suidae,2014-04
AND65694,Suidae,2015-12
AND65695,Suidae,2014-04
ANC90269,Suidae,2014-12
ANC90270,Suidae,2014-12
ANC90271,Suidae,2014-12
BAU88564,Hominidae,1999
BAU88575,Bovidae,1998
AMW92517,Hominidae,2013
BAU68237,Suidae,1980
BAU68238,Suidae,1980
BAU68239,Suidae,2001
AMM45313,Suidae,2013-12
AMM45314,Suidae,2014-02
AMM45315,Suidae,2014-02
AMM45316,Suidae,2013-12
AMM45317,Suidae,2014-02
AMM45318,Suidae,2014-02
AMM45319,Suidae,2014-02
AMM45320,Suidae,2014-04
AMM45321,Suidae,2014-04
AMC39896,Hominidae,2008
AMK51219,Suidae,2012-05-16
AJG42790,Equidae,2009-02-09
AJG42791,Equidae,2009-05-14
AJG42792,Equidae,2009-10-15
AJG42793,Equidae,2009-10-21
AJG42794,Equidae,2009-10-21
AJG42795,Equidae,2009-10-21
AJG42796,Equidae,2009-10-21
AJG42797,Equidae,2009-12-03
AJG42798,Equidae,2009-12-15
AJG42799,Equidae,2009-12-15
AJG42800,Equidae,2010-09-07
AJG42801,Equidae,2010-09-07
AJG42802,Equidae,2010-11-04
AJG42803,Equidae,2010-11-04
AJG42804,Equidae,2010-11-15
AJG42805,Equidae,2010-12-10
AJG42806,Equidae,2011-04-07
AJG42807,Equidae,2011-10-06
AJG42808,Equidae,2011-10-13
AJG42809,Equidae,2011-10-13
AJG42810,Equidae,2011-10-13
AJG42811,Equidae,2011-10-14
AJG42812,Equidae,2011-10-25
AJG42813,Equidae,2011-11-02
AJG42814,Equidae,2011-11-02
AJG42815,Equidae,2011-11-03
AJG42816,Equidae,2011-11-09
AJG42817,Equidae,2011-11-25
AJG42818,Equidae,2011-12-13
AJG42819,Equidae,2011-12-28
AJG42820,Equidae,2011-12-28
ALU11117,Suidae,2014
ALU11121,Suidae,2014
ALU11123,Suidae,2014
ALU11125,Suidae,2014
ALQ56889,Hominidae,2013-04-19
ALQ56901,Hominidae,2013-09-03
ALQ56913,Hominidae,2014-09-23
ALQ56920,Hominidae,2009-04-21
ALQ56921,Hominidae,2010-08-23
ALQ56922,Hominidae,2012-01-01
ALQ56923,Hominidae,2013-10-19
ALQ75343,Hominidae,2013-02-12
ALQ75355,Hominidae,2013-03-12
ALQ75367,Hominidae,2013-01-11
ALQ75379,Hominidae,2013-03-05
ALQ75391,Hominidae,2013-01-03
ALQ75403,Hominidae,2013-04-01
ALQ75415,Hominidae,2013-03-13
ALQ75427,Hominidae,2013-03-30
ALQ75439,Hominidae,2013-03-08
ALQ75451,Hominidae,2013-03-13
ALQ75463,Hominidae,2012-11-21
ALQ75475,Hominidae,2013-01-15
ALQ75487,Hominidae,2013-01-23
ALQ75499,Hominidae,2013-02-10
ALQ75511,Hominidae,2013-02-08
ALQ75523,Hominidae,2013-03-01
ALQ75535,Hominidae,2013-01-17
ALQ75547,Hominidae,2013-01-15
ALQ75559,Hominidae,2012-11-20
ALQ75571,Hominidae,2013-01-23
ALQ75583,Hominidae,2013-01-07
ALQ75595,Hominidae,2013-02-01
ALQ75607,Hominidae,2013-03-04
ALQ75619,Hominidae,2013-01-30
ALQ75631,Hominidae,2013-03-07
ALQ75643,Hominidae,2013-03-06
ALQ75655,Hominidae,2013-01-18
ALQ75667,Hominidae,2013-01-16
ALQ75679,Hominidae,2013-03-07
ALQ75691,Hominidae,2013-03-11
ALQ75703,Hominidae,2013-01-27
ALQ75715,Hominidae,2013-03-24
ALQ75727,Hominidae,2013-02-28
ALQ75739,Hominidae,2013-04-09
ALQ75751,Hominidae,2013-02-02
ALQ75763,Hominidae,2013-01-09
ALQ75775,Hominidae,2013-01-30
ALQ75787,Hominidae,2013-02-27
ALQ75799,Hominidae,2013-02-21
ALQ75811,Hominidae,2013-03-13
ALQ75823,Hominidae,2013-02-24
ALQ75835,Hominidae,2013-03-24
ALQ75847,Hominidae,2013-02-04
ALQ75859,Hominidae,2013-02-25
ALQ75871,Hominidae,2012-07-01
ALQ75883,Hominidae,2012-11-21
ALQ75895,Hominidae,2013-02-18
ALQ75907,Hominidae,2013-11-20
ALQ75908,Hominidae,2013-11-20
ALQ75920,Hominidae,2013-03-11
ALQ75932,Hominidae,2013-01-28
ALQ75944,Hominidae,2013-04-18
ALQ75956,Hominidae,2013-04-04
ALQ75968,Hominidae,2013-02-14
ALQ75980,Hominidae,2012-11-21
ALQ75992,Hominidae,2013-02-13
ALQ76004,Hominidae,2013-03-28
ALQ76016,Hominidae,2012-12-17
ALQ76028,Hominidae,2013-02-07
ALQ76040,Hominidae,2012-11-18
ALQ76052,Hominidae,2012-04-27
ALQ76064,Hominidae,2013-02-27
ALQ76076,Hominidae,2013-01-07
ALQ76088,Hominidae,2013-01-02
ALQ76100,Hominidae,2013-04-03
ALQ76112,Hominidae,2013-02-17
ALQ76124,Hominidae,2012-12-17
ALQ76136,Hominidae,2013-04-11
ALQ76148,Hominidae,2013-01-10
ALQ76160,Hominidae,2013-02-28
ALQ76172,Hominidae,2013-04-19
ALQ76184,Hominidae,2013-04-01
ALQ76196,Hominidae,2013-01-09
ALQ76208,Hominidae,2012-12-12
ALQ76220,Hominidae,2013-01-20
ALQ76232,Hominidae,2012-12-27
ALQ76244,Hominidae,2012-11-18
ALQ76256,Hominidae,2013-02-13
ALQ76268,Hominidae,2013-08-29
ALQ76280,Hominidae,2013-02-05
ALQ76292,Hominidae,2013-02-28
ALQ76304,Hominidae,2013-02-18
ALQ76316,Hominidae,2013-01-21
ALQ76328,Hominidae,2012-08-29
ALQ76340,Hominidae,2013-04-14
ALQ76352,Hominidae,2013-04-04
ALQ76364,Hominidae,2013-02-07
ALQ76376,Hominidae,2012-11-27
ALQ76388,Hominidae,2012-11-19
ALQ76400,Hominidae,2013-02-20
ALQ76412,Hominidae,2013-01-17
ALQ76424,Hominidae,2013-03-13
ALQ76436,Hominidae,2013-02-15
ALQ76448,Hominidae,2013-02-14
ALQ76460,Hominidae,2013-01-13
ALQ76472,Hominidae,2013-01-28
ALQ76484,Hominidae,2013-01-21
ALQ76496,Hominidae,2012-07-10
ALQ76508,Hominidae,2013-01-16
ALQ76520,Hominidae,2013-02-11
ALQ76532,Hominidae,2013-03-13
ALQ76544,Hominidae,2013-02-18
ALQ76556,Hominidae,2013-03-25
ALQ76568,Hominidae,2013-02-11
ALQ76580,Hominidae,2012-12-23
ALQ76592,Hominidae,2013-03-22
ALQ76604,Hominidae,2013-02-25
ALQ76616,Hominidae,2013-01-17
ALQ76628,Hominidae,2012-12-05
ALQ76640,Hominidae,2012-12-05
ALQ76652,Hominidae,2013-02-19
ALQ76664,Hominidae,2013-02-08
ALQ76676,Hominidae,2013-02-26
ALQ76688,Hominidae,2012-05-30
ALQ76700,Hominidae,2013-03-20
ALQ76712,Hominidae,2013-03-18
ALQ76724,Hominidae,2013-02-28
ALQ76736,Hominidae,2012-11-26
ALQ76748,Hominidae,2013-02-18
ALQ76760,Hominidae,2013-01-27
ALQ76772,Hominidae,2013-03-20
ALQ76784,Hominidae,2013-01-22
ALQ76796,Hominidae,2013-01-06
ALQ76808,Hominidae,2013-02-01
ALQ76820,Hominidae,2012-10-03
ALQ76832,Hominidae,2013-01-28
ALQ76844,Hominidae,2013-02-10
ALQ76856,Hominidae,2013-02-14
ALQ76868,Hominidae,2013-01-28
ALQ76880,Hominidae,2013-02-17
ALQ76892,Hominidae,2013-03-18
ALQ76904,Hominidae,2012-12-17
ALQ76916,Hominidae,2013-02-24
ALQ76928,Hominidae,2013-01-14
ALQ76940,Hominidae,2013-03-04
ALQ76952,Hominidae,2012-12-10
ALQ76964,Hominidae,2013-02-06
ALQ76976,Hominidae,2013-02-10
ALQ76988,Hominidae,2013-01-14
ALQ77000,Hominidae,2013-03-29
ALQ77012,Hominidae,2012-11-21
ALQ77024,Hominidae,2013-02-12
ALQ77036,Hominidae,2013-03-10
ALQ77048,Hominidae,2011
ALQ77060,Hominidae,2011
ALQ77072,Hominidae,2011
ALQ77084,Hominidae,2011
ALQ77096,Hominidae,2011
ALQ77108,Hominidae,2011
ALQ77120,Hominidae,2011
ALQ77132,Hominidae,2011
ALQ77144,Hominidae,2011
ALQ77156,Hominidae,2011
ALQ77168,Hominidae,2011
ALQ77180,Hominidae,2011
ALQ77192,Hominidae,2011
ALQ77204,Hominidae,2011
ALQ77216,Hominidae,2011
ALQ77228,Hominidae,2003
ALQ77240,Hominidae,2011
ALQ77252,Hominidae,2011
ALQ77264,Hominidae,2011
ALQ77276,Hominidae,2011
ALQ77288,Hominidae,2011
ALQ77300,Hominidae,2011
ALQ77312,Hominidae,2011
ALQ77324,Hominidae,2011
ALQ77336,Hominidae,2003
ALQ77348,Hominidae,2011
ALQ77359,Hominidae,2011
ALQ77371,Hominidae,2011
ALQ77383,Hominidae,2011
ALQ77395,Hominidae,2003
ALQ77407,Hominidae,2011
ALQ77419,Hominidae,2011
ALQ77431,Hominidae,2011
ALQ77443,Hominidae,2011
ALQ77455,Hominidae,2011
ALQ77467,Hominidae,2011
ALQ77479,Hominidae,2011
ALQ77491,Hominidae,2011
ALQ77503,Hominidae,2011
ALQ77515,Hominidae,2011
ALQ77527,Hominidae,2011
ALQ77539,Hominidae,2011
ALQ77551,Hominidae,2011
ALQ77563,Hominidae,2011
ALQ77575,Hominidae,2011
ALQ77587,Hominidae,2011
ALQ77599,Hominidae,2011
ALQ77611,Hominidae,2003
ALQ77623,Hominidae,2011
ALQ77635,Hominidae,2011
ALQ77648,Hominidae,2003
ALQ10867,Hominidae,2005
ALQ10878,Hominidae,2005
ALQ10889,Hominidae,2009
ALQ10900,Hominidae,2009
ALQ10911,Hominidae,2009
ALQ10922,Hominidae,2009
ALQ10933,Hominidae,2010
ALQ10944,Hominidae,2010
ALQ10955,Hominidae,2012
ALQ10966,Hominidae,2012
ALQ10977,Hominidae,2013
ALQ10988,Hominidae,2013
ALQ10999,Hominidae,2013
ALQ11010,Hominidae,2013
ALQ11021,Hominidae,2013
BAT46746,Hominidae,2007
BAT46757,Hominidae,2008
BAT46768,Hominidae,2007
BAT46779,Hominidae,2008
BAT46790,Hominidae,2014
BAT46801,Hominidae,2014
BAT46802,Hominidae,2014
BAT46803,Hominidae,2015
BAT46804,Hominidae,2015
BAT46805,Hominidae,2015
BAT46806,Hominidae,2015
BAT46807,Hominidae,2015
AKD33258,Hominidae,2008
AKD33259,Hominidae,2008
AKD33260,Hominidae,2008
AKD33261,Hominidae,2008
AKD33262,Hominidae,2008
AKD33263,Hominidae,2008
AKD33264,Hominidae,2008
AKD33265,Hominidae,2008
AKD33266,Hominidae,2009
AKD33267,Hominidae,2008
AKD33268,Hominidae,2008
AKD33269,Hominidae,2008
AKD33270,Hominidae,2008
AKD33271,Hominidae,2008
AKD33272,Hominidae,2008
AKD33273,Hominidae,2008
AKD33274,Hominidae,2008
AKD33275,Hominidae,2007
AKD33276,Hominidae,2008
AKD33277,Hominidae,2008
AKD33278,Hominidae,2008
AKD33279,Hominidae,2008
AKD33280,Hominidae,2008
AKD33281,Hominidae,2008
AKD33283,Hominidae,2008
AKD33284,Hominidae,2008
AKD33285,Hominidae,2008
AKD33286,Hominidae,2009
AKD33287,Hominidae,2008
AKD33288,Hominidae,2008
AKD33289,Hominidae,2009
AKD33290,Hominidae,2008
AKD33291,Hominidae,2008
AKD33292,Hominidae,2008
AKD33293,Hominidae,2008
AKD33294,Hominidae,2008
AKD33295,Hominidae,2008
AKD33296,Hominidae,2008
AKD33297,Hominidae,2008
AKD33298,Hominidae,2009
AKD33299,Hominidae,2009
AKD33300,Hominidae,2009
AKD33301,Hominidae,2009
AKD33302,Hominidae,2009
AKD33303,Hominidae,2009
AKD33304,Hominidae,2009
AKD33305,Hominidae,2007
AKD33306,Hominidae,2008
AKD33307,Hominidae,2009
AKD33308,Hominidae,2009
AKD33309,Hominidae,2009
AKD33310,Hominidae,2009
AKD33311,Hominidae,2008
AKD33312,Hominidae,2009
AKD33313,Hominidae,2008
AKD33314,Hominidae,2008
AKD33315,Hominidae,2008
AKD33316,Hominidae,2007
AKD33317,Hominidae,2008
AKD33318,Hominidae,2008
AKD33319,Hominidae,2008
AKD33320,Hominidae,2009
AKD33321,Hominidae,2009
AKD33322,Hominidae,2009
AKD33323,Hominidae,2009
AKD33324,Hominidae,2009
AKD33325,Hominidae,2008
AKD33326,Hominidae,2008
AKD33327,Hominidae,2008
AKD33328,Hominidae,2008
AKD33329,Hominidae,2007
AKD33330,Hominidae,2008
AKD33331,Hominidae,2009
AKD33332,Hominidae,2009
AKD33334,Hominidae,2009
AKD33335,Hominidae,2009
AKD33336,Hominidae,2008
AKD33337,Hominidae,2008
AKD33338,Hominidae,2008
AKD33339,Hominidae,2008
AKD33340,Hominidae,2008
AKD33341,Hominidae,2008
AKD33342,Hominidae,2008
AKD33343,Hominidae,2008
AKD33344,Hominidae,2008
AKD33345,Hominidae,2008
AKD33346,Hominidae,2008
AKD33347,Hominidae,2008
AKD33348,Hominidae,2008
AKD33349,Hominidae,2008
AKD33350,Hominidae,2008
AKD33351,Hominidae,2008
AKD33352,Hominidae,2008
AKD33353,Hominidae,2008
AKD33354,Hominidae,2008
AKD33355,Hominidae,2008
AKD33356,Hominidae,2008
AKD33357,Hominidae,2008
AKD33358,Hominidae,2009
AKD33359,Hominidae,2008
AKD33360,Hominidae,2008
AKD33361,Hominidae,2008
AKD33362,Hominidae,2008
AKD33363,Hominidae,2008
AKD33364,Hominidae,2009
AKD33365,Hominidae,2008
AKD33366,Hominidae,2008
AKD33367,Hominidae,2008
AKD33368,Hominidae,2008
AKD33369,Hominidae,2008
AKD33370,Hominidae,2008
AKD33371,Hominidae,2008
AKD33372,Hominidae,2009
AKD33373,Hominidae,2008
AKD33374,Hominidae,2008
AKD33375,Hominidae,2008
AKD33376,Hominidae,2008
AKD33377,Hominidae,2008
AKD33378,Hominidae,2008
BAT21404,Hominidae,2013
BAT21415,Hominidae,2013
BAT21426,Hominidae,2013
BAT21437,Hominidae,2013
BAT21448,Hominidae,2013
BAT21459,Hominidae,2013
BAT21470,Hominidae,2013
BAT21481,Hominidae,2013
BAT21492,Hominidae,2013
ALJ03221,Hominidae,2014
AKZ32358,Hominidae,2010
AKZ32359,Hominidae,1999
AKZ32360,Hominidae,1999
AKZ32361,Hominidae,2000
AKZ32362,Hominidae,2000
BAS18964,Hominidae,2013-04
BAS18975,Hominidae,2013-02
BAS18986,Hominidae,2013-03
AKS48893,Hominidae,2012-08
BAS01275,Hominidae,2009-11
BAS01276,Hominidae,2009-12
BAS01277,Hominidae,2011-03
BAS01278,Hominidae,2007-10
BAS01280,Hominidae,2010-04
BAS01281,Hominidae,2010-04
BAS01282,Hominidae,2010-04
AKK52414,Hominidae,2010-10-02
AKK52426,Hominidae,2010-10-25
AKK52438,Hominidae,2010-11-16
AKK52450,Hominidae,2010-11-18
AKK52462,Hominidae,2010-11-22
AKK52474,Hominidae,2010-12-20
AKK52486,Hominidae,2011-11-12
AKK52498,Hominidae,2011-12-07
AKJ80152,Hominidae,2014-01-20
AKJ80153,Hominidae,2014-01-20
AKJ80154,Hominidae,2014-01-20
AKJ80155,Hominidae,2014-01-20
AKJ80156,Hominidae,2014-01-15
BAR88362,Hominidae,2012
BAR87957,Hominidae,2012
BAR79687,Hominidae,2012
AKE33195,Suidae,2012-02-01
AKE33206,Suidae,2011-07-01
AKE33218,Suidae,1975-06-17
AKE33228,Suidae,1975-04-12
AKE33239,Suidae,1975-04-11
AKA60620,Hominidae,2009
AKA60631,Hominidae,2004
AKA60642,Hominidae,2009
AKA40082,Hominidae,2002-06-18
AKA40094,Hominidae,2006
AKA40106,Hominidae,2010-01-30
AKA40107,Hominidae,2010-01-30
AKA40119,Hominidae,1999-12-05
AKA40143,Hominidae,1997-10-01
AKA40155,Hominidae,2009
AKA40156,Hominidae,2009
AKA40180,Hominidae,2010-07
AKA40192,Hominidae,1985
AKA40216,Hominidae,2002
AKA40228,Hominidae,2011
AKA40240,Hominidae,2011-11-17
AKA40264,Hominidae,2005
AKA40276,Hominidae,2004
AKA40312,Hominidae,2009-01-19
AKA40324,Hominidae,2009
AKA40337,Hominidae,2012-04-11
AKA40349,Hominidae,2010-08-10
AKA40373,Hominidae,2010-02-08
AKA40389,Hominidae,2009
AKA40403,Hominidae,2010-07-14
AKA40426,Hominidae,2004-06-01
AKA40438,Hominidae,2011-06-23
AKA40452,Suidae,2007
AKA40453,Suidae,2007
AKA40465,Hominidae,2009
AKA40477,Hominidae,2010-09-14
AKA40488,Hominidae,2012-12-25
AKA40489,Hominidae,2012-12-25
AKA40501,Hominidae,2010-08
AKA40513,Hominidae,2002
AKA40525,Hominidae,2006
AKA40537,Hominidae,2009
AKA40548,Suidae,2008
AKA40560,Hominidae,2008-08-03
AKA40572,Bovidae,2009-09-21
AKA40584,Hominidae,2008
AKA40596,Hominidae,2009
AKA40608,Bovidae,2009-09-21
AKA40621,Suidae,2007-05-28
AKA40622,Suidae,2007-05-28
AKA40634,Hominidae,2004-08-17
AKA40646,Hominidae,2010-10-15
AKA40661,Suidae,2008
AKA40673,Hominidae,2008-06-12
AKA40685,Hominidae,2009
AKA40697,Hominidae,2006
AKA40711,Suidae,2009
AKA40723,Hominidae,2007-08-09
AKA40760,Hominidae,2010
AKA40771,Suidae,2008-10-17
AKA40795,Hominidae,2009
AKA40807,Hominidae,2011
AKA40824,Hominidae,2010
AKA40838,Suidae,2007
AKA40876,Hominidae,2012-06-01
AKA40888,Hominidae,2000-06-12
AKA40900,Hominidae,2009
AKA40913,Suidae,2008
AKA40925,Hominidae,2009-11-20
AKA40937,Hominidae,2010-10
AKA40949,Hominidae,2011
AKA40962,Hominidae,2012-11-05
AKA40974,Hominidae,2012-05-17
AKA40986,Hominidae,2009
AKA20777,Hominidae,2012
BAQ95443,Equidae,1996
BAQ95454,Equidae,2010
BAQ95465,Equidae,1996
BAQ95476,Equidae,2010
BAQ95498,Suidae,2014-01-08
BAQ95509,Suidae,2014-02-05
BAQ95520,Suidae,2014-02-06
AJC01309,Suidae,2013
AJC01310,Suidae,2013
AJC01311,Suidae,2013
AJC01312,Suidae,2013
AJC01313,Suidae,2013
AJC01314,Suidae,2013
AJC01315,Suidae,2013
AJC01316,Suidae,2013
AJS19091,Hominidae,2013
AJS19092,Hominidae,2013
AJS19093,Hominidae,2013
AJS19094,Hominidae,2013
AJA72486,Hominidae,2005
AJA72487,Hominidae,2001
AJA72488,Hominidae,2003
AJA72489,Hominidae,2004
AJA72490,Hominidae,2005
AJA72492,Hominidae,2009
AJA72493,Hominidae,2011
AJA72495,Hominidae,2004
AJA72496,Hominidae,2004
AJA72497,Hominidae,2004
AJA72498,Hominidae,2004
AJA72499,Hominidae,2004
AJA72500,Hominidae,2004
AJA72501,Hominidae,2004
AJA72502,Hominidae,2004
AJA72503,Hominidae,2004
AJA72504,Hominidae,2004
AJA72505,Hominidae,2004
AJA72506,Hominidae,2004
AJA72507,Hominidae,2004
AJA72508,Hominidae,2004
AJA72509,Hominidae,2004
AJA72510,Hominidae,2004
AJA72511,Hominidae,2004
AJA72512,Hominidae,2004
AJA72513,Hominidae,2004
AJA72514,Hominidae,2004
AJA72515,Hominidae,2004
AJA72516,Hominidae,2005
AJA72517,Hominidae,2005
AJA72518,Hominidae,2005
AJA72519,Hominidae,2005
AJA72520,Hominidae,2005
AJA72521,Hominidae,2005
AJA72522,Hominidae,2005
AJA72523,Hominidae,2005
AJA72524,Hominidae,2005
AJA72525,Hominidae,2005
AJA72526,Hominidae,2005
AJA72527,Hominidae,2005
AJA72528,Hominidae,2006
AJA72529,Hominidae,2006
AJA72530,Hominidae,2006
AJA72531,Hominidae,2006
AJA72532,Hominidae,2007
AJA72533,Hominidae,2007
AJA72534,Hominidae,2009
AJA72535,Hominidae,2010
AJA72536,Hominidae,2011
AJA72537,Hominidae,2011
AJA72538,Hominidae,2005
AJA72541,Hominidae,2006
AJA72543,Hominidae,2006
AJA72547,Hominidae,2011
AJA72548,Hominidae,2011
AJA72551,Hominidae,2011
AJA72552,Hominidae,2011
AJA72553,Hominidae,2011
AJA72554,Hominidae,2011
AJA72555,Hominidae,2011
AJA72556,Hominidae,2011
AJG05478,Hominidae,2007-11-27
AJE76469,Hominidae,2013
AJE76480,Hominidae,2013
AJE76491,Hominidae,2013
AJD79812,Hominidae,1997-04-10
AJD79823,Hominidae,1997-04-22
AJD79834,Hominidae,1997-07-14
AJD79845,Hominidae,1997-07-14
AJD79856,Hominidae,1997-07-14
AJD79867,Hominidae,1998-07-21
AJD79878,Hominidae,1998-09-08
AJD79890,Hominidae,1999-01-06
BAQ20676,Hominidae,2011
BAQ20687,Hominidae,2011
BAQ20698,Hominidae,2011
BAQ20709,Hominidae,2011
BAQ20720,Hominidae,2011
BAQ20731,Hominidae,2011
AJC52469,Suidae,2012-08
AJC52470,Suidae,2012-08
AJC00647,Hominidae,2010
AJC00648,Hominidae,2010
AJC00649,Hominidae,2010
AJC00650,Hominidae,2010
AJC00651,Hominidae,2010
AJC00652,Hominidae,2010
AJC00653,Hominidae,2010
AJC00654,Hominidae,2010
AJC00655,Hominidae,2010
AJC00656,Hominidae,2011
AJC00657,Hominidae,2010
AJC00658,Hominidae,2011
AJC00659,Hominidae,2011
AJC00660,Hominidae,2011
AJC00661,Hominidae,2010
AJC00662,Hominidae,2010
AJC00663,Hominidae,2011
AJC00664,Hominidae,2011
AJC00665,Hominidae,2011
AJC00666,Hominidae,2011
AJC00667,Hominidae,2010
AJC00668,Hominidae,2011
AJC00669,Hominidae,2011
AJC00670,Hominidae,2010
AJC00671,Hominidae,2010
AJC00672,Hominidae,2010
AJC00673,Hominidae,2010
AJC00674,Hominidae,2011
AJC00675,Hominidae,2011
AIY56486,Suidae,2012
AIY56487,Suidae,2012
AIY56488,Suidae,2012
AIY56491,Suidae,2012
AIY25941,Hominidae,2009
AIY25942,Hominidae,2009
AIY25943,Hominidae,2009
AIY25944,Hominidae,2009
AIY25945,Hominidae,2009
AIY25946,Hominidae,2009
AIY25947,Hominidae,2009
AIY25948,Hominidae,2010
AIY25949,Hominidae,2010
AIY25950,Hominidae,2010
AIY25951,Hominidae,2008
AIY25952,Hominidae,2008
AIY25953,Hominidae,2008
AIY25954,Hominidae,2008
AIY25955,Hominidae,2009
AIY25956,Hominidae,2009
AIY25957,Hominidae,2009
AIY25958,Hominidae,2010
AIY25959,Hominidae,2010
AIY25960,Hominidae,2010
AIY25961,Hominidae,2008
AIY25962,Hominidae,2008
AIY25963,Hominidae,2008
AIV42996,Hominidae,2011-11-30
AIV43007,Hominidae,2011-11-23
BAP82381,Hominidae,1982
AII82559,Hominidae,2012-04-17
AIU97790,Hominidae,2011
AIU97791,Hominidae,2011
AIU97792,Hominidae,2008
